Id  country  name  lat  lng
903  PL  Tr\u0105bki  49.96226  20.1424
904  PL  Srokowo  54.21416  21.52282
905  PL  Jab\u0142onna  51.08875  22.59364
906  PL  Jab\u0142onna  52.37885  20.91745
907  PL  Jab\u0142onna Lacka  52.47664  22.44228
908  PL  D\u0119blin  51.55912  21.84829
909  PL  D\u0119bno  49.96701  20.71979
910  PL  Frydman  49.44927  20.22961
911  PL  D\u0119bno  50.19811  22.51837
912  PL  D\u0119bowa K\u0142oda  51.59446  23.0064
913  PL  D\u0119bowiec  49.68374  21.46068
914  PL  D\u0142ugie  49.57866  22.04338
915  PL  D\u0142ugosiod\u0142o  52.75998  21.59183
916  PL  D\u0119bica  50.05146  21.41141
917  PL  Dobczyce  49.88109  20.08936
918  PL  Dobre  52.32097  21.67881
919  PL  Dobre Miasto  53.98668  20.39749
920  PL  Dobrzyniewo Du\u017Ce  53.20022  23.01129
921  PL  Do\u0142hobycz\u00F3w  50.58591  24.03594
922  PL  Domanice  52.03739  22.17642
923  PL  Domaradz  49.78675  21.94571
924  PL  Domaszowice  50.87488  20.68288
925  PL  D\u0119b\u00F3w  50.0449  22.43614
926  PL  Dobra  49.71793  20.25347
927  PL  Konstancin-Jeziorna  52.0938  21.11761
928  PL  D\u0119be Wielkie  52.19961  21.44334
929  PL  D\u0105br\u00F3wno  53.43408  20.03529
930  PL  E\u0142k  53.82824  22.36469
931  PL  Fajs\u0142awice  51.09592  22.96323
932  PL  Fa\u0142k\u00F3w  51.13606  20.1061
933  PL  Filip\u00F3w  54.18037  22.62076
934  PL  Firlej  51.55882  22.50841
935  PL  Frampol  50.67159  22.67061
936  PL  Fredropol  49.69578  22.74625
937  PL  Drzewica  51.45085  20.47701
938  PL  Daleszyce  50.80229  20.80791
939  PL  Drohiczyn  52.40011  22.65853
940  PL  Dorohusk  51.15475  23.80325
941  PL  Czerwonka  52.89254  21.21494
942  PL  Czerwonka  53.91627  20.89685
943  PL  Czudec  49.94487  21.84134
944  PL  Czy\u017Cew  52.79768  22.31237
945  PL  D\u0105browa Bia\u0142ostocka  53.65364  23.34792
946  PL  D\u0105browa Tarnowska  50.17462  20.98633
947  PL  D\u0105br\u00F3wka  52.48388  21.29794
948  PL  Drel\u00F3w  51.91219  22.87165
949  PL  Dzwola  50.69657  22.56729
950  PL  Frysztak  49.84164  21.60942
951  PL  Gorzyce  50.12841  22.57926
952  PL  Grz\u0119ska  50.08303  22.45399
953  PL  Grzybowa G\u00F3ra  51.13326  20.96174
954  PL  Guz\u00F3w  52.11626  20.33672
955  PL  Gwo\u017Anica G\u00F3rna  49.82791  21.99772
956  PL  G\u00F3rzno  51.84681  21.70933
957  PL  Gorzk\u00F3w  50.94778  23.01267
958  PL  G\u00F3rowo I\u0142aweckie  54.28559  20.48886
959  PL  G\u00F3rno  50.84774  20.82501
960  PL  Gryb\u00F3w  49.62439  20.94797
961  PL  Garb\u00F3w  51.35517  22.32937
962  PL  G\u0105socin  52.73754  20.7118
963  PL  Gd\u00F3w  49.90818  20.19879
964  PL  Giedlarowa  50.22689  22.40593
965  PL  Gielni\u00F3w  51.40076  20.48126
966  PL  Gier\u0142o\u017C  54.08134  21.49551
967  PL  Gierzwa\u0142d  53.54128  20.08867
968  PL  Gietrzwa\u0142d  53.74617  20.23742
969  PL  Gi\u017Cycko  54.03811  21.76441
970  PL  Garwolin  51.89747  21.61466
971  PL  Garbatka-Letnisko  51.4832  21.61079
972  PL  Grusz\u00F3w Wielki  50.19163  21.03144
973  PL  Grudki  53.09488  23.66848
974  PL  Gorzyce  50.6672  21.84013
975  PL  Go\u015Bcierad\u00F3w  50.86859  22.00536
976  PL  Goszczyn  51.73187  20.85154
977  PL  Gowarcz\u00F3w  51.27845  20.43835
978  PL  Goworowo  52.90083  21.55578
979  PL  G\u00F3zd  51.37832  21.37914
980  PL  Grabowiec  50.8209  23.55057
981  PL  Grabownica Starze\u0144ska  49.65896  22.07754
982  PL  Grudusk  53.05845  20.62494
983  PL  Grajewo  53.64728  22.45537
984  PL  Gr\u0119bk\u00F3w  52.26931  21.90974
985  PL  Gr\u0119bosz\u00F3w  50.24501  20.77669
986  PL  Gr\u0119b\u00F3w  50.56536  21.87404
987  PL  Grodzisk Mazowiecki  52.10387  20.6337
988  PL  Grodzisko Dolne  50.16238  22.46292
989  PL  Grodzisko G\u00F3rne  50.1869  22.43786
990  PL  Gr\u00F3jec  51.86252  20.86757
991  PL  Gromnik  49.83843  20.96123
992  PL  Granica  52.13359  20.80313
993  PL  D\u017Awierzuty  53.70494  20.96037
994  PL  Dzik\u00F3w Stary  50.24699  22.92984
995  PL  Dzikowiec  50.27288  21.84365
996  PL  Ko\u0142biel  52.06431  21.48153
997  PL  Kolbuszowa  50.2441  21.7761
998  PL  Kolno  53.41148  21.92905
999  PL  Koma\u0144cza  49.33922  22.06166
1000  PL  Komar\u00F3w-Osada  50.62888  23.4774
1001  PL  Komar\u00F3wka Podlaska  51.80315  22.94392
1002  PL  Komor\u00F3w  52.1456  20.81566
1003  PL  Ko\u0144czyce  50.42575  22.15376
1004  PL  Ko\u0142aczyce  49.80743  21.43407
1005  PL  Konieczkowa  49.84208  21.9282
1006  PL  Ko\u0144skowola  51.40922  22.05175
1007  PL  Kie\u0142pin  52.35796  20.86214
1008  PL  Kielce  50.87033  20.62752
1009  PL  Kielan\u00F3wka  50.02616  21.92905
1010  PL  K\u0119trzyn  54.07676  21.37527
1011  PL  Jod\u0142\u00F3wka  49.8943  22.46653
1012  PL  Jod\u0142\u00F3wka  49.99295  20.54821
1013  PL  Joniec  52.60128  20.58177
1014  PL  Ko\u0144skie  51.19166  20.40607
1015  PL  Jonkowo  53.82817  20.31054
1016  PL  Kokot\u00F3w  50.01254  20.07829
1017  PL  Kock  51.63997  22.44391
1018  PL  Jad\u00F3w  52.47849  21.63199
1019  PL  Jadowniki  49.95884  20.64434
1020  PL  Jagie\u0142\u0142a  50.0946  22.57261
1021  PL  Jeziorany  53.97578  20.74639
1022  PL  Je\u017Cowe  50.37486  22.12749
1023  PL  Jod\u0142owa  49.87229  21.27897
1024  PL  Kije  50.60721  20.57121
1025  PL  K\u0142aj  49.99246  20.29904
1026  PL  Kode\u0144  51.91171  23.60301
1027  PL  Klemb\u00F3w  52.4065  21.33176
1028  PL  Klimont\u00F3w  50.22843  20.3199
1029  PL  Klimont\u00F3w  50.65588  21.45587
1030  PL  K\u0142oczew  51.72134  21.96493
1031  PL  Kluszkowce  49.451  20.30179
1032  PL  Klw\u00F3w  51.53448  20.63644
1033  PL  Knyszyn  53.31406  22.91963
1034  PL  Kobylanka  49.66891  21.22293
1035  PL  Koby\u0142ka  52.33953  21.19589
1036  PL  Kleszczele  52.57314  23.32539
1037  PL  J\u00F3zefos\u0142aw  52.1005  21.04629
1038  PL  J\u00F3zef\u00F3w  50.48119  23.05404
1039  PL  J\u00F3zef\u00F3w nad Wis\u0142\u0105  51.04183  21.83018
1040  PL  Hacz\u00F3w  49.66152  21.8979
1041  PL  Gzy  52.74045  20.94372
1042  PL  Dubiecko  49.82608  22.39117
1043  PL  Dubienka  51.04862  23.89252
1044  PL  Duczki  52.36271  21.29047
1045  PL  Dukla  49.55554  21.68317
1046  PL  Dwikozy  50.73613  21.78864
1047  PL  Dydnia  49.6864  22.17196
1048  PL  Hajn\u00F3wka  52.74328  23.58122
1049  PL  Dyn\u00F3w  49.81506  22.23388
1050  PL  Dziadkowice  52.5638  22.91689
1051  PL  Dzia\u0142dowo  53.23958  20.17004
1052  PL  Dzia\u0142oszyce  50.36534  20.35226
1053  PL  Dziekan\u00F3w Le\u015Bny  52.35243  20.85124
1054  PL  Dzierz\u0105\u017Cnia  52.62811  20.23364
1055  PL  Dzierzgowo  53.15279  20.66322
1056  PL  Dzierzkowice  50.96019  22.06639
1057  PL  Dziewin  50.07554  20.45491
1058  PL  Dywity  53.83759  20.47817
1059  PL  Kamionka  51.47165  22.46275
1060  PL  K\u0119pie \u017Balesza\u0144skie  50.63983  21.88133
1061  PL  Kazimierz Dolny  51.31911  21.95502
1062  PL  J\u00F3zef\u00F3w  52.13707  21.23589
1063  PL  J\u00F3zef\u00F3w  52.19446  20.69592
1064  PL  Kabaty  52.13012  21.08148
1065  PL  Kadzid\u0142o  53.23435  21.46454
1066  PL  Ka\u0142uszyn  52.20669  21.80838
1067  PL  Kamie\u0144  50.34064  22.13539
1068  PL  Halin\u00F3w  52.2288  21.3551
1069  PL  Kamienica  49.57533  20.34505
1070  PL  Kamionka Wielka  49.56848  20.82364
1071  PL  Kampinos  52.26837  20.46307
1072  PL  Ka\u0144czuga  49.98346  22.41168
1073  PL  Kani\u00F3w  50.98577  20.66391
1074  PL  Karczew  52.07655  21.24962
1075  PL  Karczmiska  51.22952  21.98158
1076  PL  Karniewo  52.837  20.98886
1077  PL  Kasina Wielka  49.72969  20.13554
1078  PL  Kaw\u0119czyn Nowy  51.88597  20.24703
1079  PL  Kazan\u00F3w  51.27593  21.46737
1080  PL  Kazimierza Wielka  50.26564  20.49358
1081  PL  Kamieniec  52.16614  16.46164
1082  PL  Strach\u00F3wka  52.42692  21.635
1083  PL  Kamieniec Wroc\u0142awski  51.07182  17.18193
1084  PL  Kamie\u0144 Kraje\u0144ski  53.53352  17.52019
1085  PL  Che\u0142m \u015Al\u0105ski  50.10825  19.19552
1086  PL  Che\u0142m\u017Ca  53.18463  18.60466
1087  PL  Ch\u0142apowo  54.80365  18.37352
1088  PL  Chmielno  54.32543  18.0986
1089  PL  Choce\u0144  52.48618  19.01339
1090  PL  Chocian\u00F3w  51.41867  15.90172
1091  PL  Chociwel  53.46696  15.33342
1092  PL  Chocz  51.97642  17.86995
1093  PL  Che\u0142mno  53.34855  18.4251
1094  PL  Choczewo  54.73993  17.89175
1095  PL  Chodecz  52.40513  19.02759
1096  PL  Chod\u00F3w  52.24961  19.01218
1097  PL  Chodzie\u017C  52.99505  16.9198
1098  PL  Chojna  52.96389  14.42797
1099  PL  Chojnice  53.69554  17.55701
1100  PL  Chojn\u00F3w  51.27373  15.93661
1101  PL  Chmielowice  50.64957  17.86669
1102  PL  Choro\u0144  50.68178  19.26058
1103  PL  Chocznia  49.87417  19.45438
1104  PL  Byt\u00F3w  54.17057  17.49187
1105  PL  Che\u0142mek  50.10163  19.24801
1106  PL  Cha\u0142upki  49.92559  18.3173
1107  PL  Tomaszkowice  49.97918  20.09966
1108  PL  Lubicz G\u00F3rny  53.02686  18.771
1109  PL  Lubicz Dolny  53.03151  18.74559
1110  PL  Bartniczka  53.24776  19.60433
1111  PL  Zalesie  50.01226  22.53262
1112  PL  Rutki-Kossaki  53.08932  22.44011
1113  PL  Radwanice  51.05413  17.10932
1114  PL  Rotmanka  54.27425  18.6038
1115  PL  Ch\u0105\u015Bno  52.19535  19.94259
1116  PL  Nowe Grocholice  52.15924  20.9111
1117  PL  Koszyce Wielkie  49.98076  20.94552
1118  PL  I\u0142owo -Osada  53.16808  20.29295
1119  PL  Ruda-Huta  51.23666  23.59486
1120  PL  Cedry Wielkie  54.24707  18.84567
1121  PL  Cedynia  52.87931  14.20249
1122  PL  Cekcyn  53.57294  18.01123
1123  PL  Cerkwica  54.00777  15.10903
1124  PL  Cewice  54.43551  17.73485
1125  PL  Radwanice  51.57083  15.94803
1126  PL  Chotcza  51.24043  21.77662
1127  PL  Byto\u0144  52.55757  18.59522
1128  PL  Bytom  50.34802  18.93282
1129  PL  Bydgoszcz  53.1235  18.00762
1130  PL  Bystra  49.64796  19.77994
1131  PL  Bystra  49.76042  19.05973
1132  PL  Bystrzyca  50.96048  17.39702
1133  PL  Bystrzyca K\u0142odzka  50.30179  16.64231
1134  PL  Bytnica  52.15066  15.16946
1135  PL  Budzy\u0144  52.88954  16.98812
1136  PL  Brzeg Dolny  51.27299  16.70815
1137  PL  Byczyna  51.11387  18.21413
1138  PL  Choszczno  53.16905  15.42054
1139  PL  Czarny B\u00F3r  50.77083  16.1305
1140  PL  Czarny Dunajec  49.43663  19.85161
1141  PL  Czastary  51.25869  18.31953
1142  PL  Czechowice-Dziedzice  49.91342  19.00479
1143  PL  Czelad\u017A  50.31542  19.07824
1144  PL  Czempi\u0144  52.14404  16.76408
1145  PL  Czermin  51.95008  17.74957
1146  PL  Czernica  50.08391  18.40068
1147  PL  Chro\u015Bcina  50.66578  17.81759
1148  PL  Bytom Odrza\u0144ski  51.73062  15.82362
1149  PL  Burzenin  51.46077  18.83233
1150  PL  Bukowno  50.26474  19.45962
1151  PL  Brze\u015B\u0107 Kujawski  52.60532  18.90173
1152  PL  Brzeszcze  49.98203  19.15157
1153  PL  Brzezinka  50.04237  19.1902
1154  PL  Brzeziny  51.80023  19.75144
1155  PL  Brzeziny \u015Al\u0105skie  50.35439  18.98129
1156  PL  Brze\u017Anica  49.96497  19.61952
1157  PL  Brze\u017Anio  51.494  18.62234
1158  PL  Brzozie  53.32554  19.60485
1159  PL  Bulowice  49.8765  19.28873
1160  PL  Brzuze  53.05458  19.26195
1161  PL  Buczkowice  49.72858  19.06908
1162  PL  Budziszewice  51.66739  19.93581
1163  PL  Budz\u00F3w  49.77622  19.67274
1164  PL  Chorz\u00F3w  50.30582  18.9742
1165  PL  Budz\u00F3w  50.59337  16.71038
1166  PL  Bujak\u00F3w  49.85182  19.19432
1167  PL  Buk  52.35532  16.51958
1168  PL  Bukowiec  53.43383  18.24048
1169  PL  Buczek  51.50228  19.16419
1170  PL  Czernica  51.04609  17.2451
1171  PL  Bia\u0142a  52.60524  19.64956
1172  PL  Baranowo  52.43525  16.78631
1173  PL  Kryspin\u00F3w  50.0438  19.79822
1174  PL  Krzanowice  50.01822  18.12251
1175  PL  Krzczon\u00F3w  49.73813  19.91821
1176  PL  Krz\u0119cin  49.94316  19.74157
1177  PL  Krz\u0119cin  53.0816  15.49008
1178  PL  Krzemieniewo  51.85905  16.83354
1179  PL  Krzepice  50.97059  18.72886
1180  PL  Krzesz\u00F3w  49.75915  19.48915
1181  PL  Kryry  50.01667  18.80568
1182  PL  Krzesz\u00F3w  50.73434  16.06991
1183  PL  Kozy  49.84756  19.14891
1184  PL  Ko\u017Cuch\u00F3w  51.74558  15.59492
1185  PL  Ko\u017Aminek  51.79874  18.33893
1186  PL  Ko\u017Amin Wielkopolski  51.82712  17.45391
1187  PL  Konopiska  50.72695  19.00781
1188  PL  Konotop  51.93157  15.90391
1189  PL  Konstantyn\u00F3w \u0141\u00F3dzki  51.74776  19.32564
1190  PL  Korbiel\u00F3w  49.5682  19.35001
1191  PL  Krzeszowice  50.14248  19.63223
1192  PL  Korfant\u00F3w  50.48894  17.59898
1193  PL  Krynica Morska  54.38051  19.44413
1194  PL  Krupski M\u0142yn  50.57337  18.62251
1195  PL  K\u0142odawa  52.25447  18.91352
1196  PL  Kiernozia  52.26858  19.87092
1197  PL  Krzykosy  52.11041  17.37411
1198  PL  Koniak\u00F3w  49.55066  18.9491
1199  PL  Konin  52.22338  18.25121
1200  PL  Krajenka  53.29759  16.99079
1201  PL  Krak\u00F3w  50.06143  19.93658
1202  PL  Kramsk  52.26469  18.42407
1203  PL  Kruszwica  52.67562  18.33131
1204  PL  Krapkowice  50.47515  17.96539
1205  PL  Krobia  51.77405  16.98237
1206  PL  Kroczyce  50.56176  19.57
1207  PL  Krokowa  54.77921  18.1616
1208  PL  Kro\u015Bnice  51.47641  17.35917
1209  PL  Kro\u015Bniewice  52.25592  19.17037
1210  PL  Krosno  52.22357  16.83251
1211  PL  Krosno Odrza\u0144skie  52.05492  15.09882
1212  PL  Krotoszyn  51.69868  17.43738
1213  PL  Kraszewice  51.51868  18.21997
1214  PL  Ma\u0142a Wie\u015B  52.45779  20.10223
1215  PL  K\u00F3rnik  52.24772  17.08949
1216  PL  Koronowo  53.3137  17.93698
1217  PL  D\u0105browa Che\u0142mi\u0144ska  53.17518  18.30537
1218  PL  Mirk\u00F3w  51.16105  17.17026
1219  PL  Chr\u00F3\u015Bcina  50.62306  17.36861
1220  PL  Zdziechowice Drugie  50.78478  22.10999
1221  PL  Kocierzew Po\u0142udniowy  52.21728  20.01812
1222  PL  Nowe Ostrowy  52.30318  19.19217
1223  PL  Rokiciny-Kolonia  51.66468  19.78312
1224  PL  Godzisz\u00F3w Pierwszy  50.75753  22.48386
1225  PL  D\u0105browa Zielona  50.84394  19.55652
1226  PL  Be\u0142\u017Cec  50.38453  23.43839
1227  PL  Wilczyce  51.12944  17.15472
1228  PL  Skarbimierz Osiedle  50.84584  17.41865
1229  PL  Czarna D\u0105br\u00F3wka  54.35631  17.56456
1230  PL  Broniszewice  51.96696  17.81648
1231  PL  \u0141\u0119townia  49.69745  19.87109
1232  PL  \u015Awiercze  52.67055  20.7639
1233  PL  Izabelin  52.29992  20.81729
1234  PL  Wi\u015Bniewo  53.06474  20.34805
1235  PL  Krzczon\u00F3w  51.00727  22.71097
1236  PL  Kornowac  50.07179  18.32846
1237  PL  Kosz\u0119cin  50.63411  18.8413
1238  PL  Kozielice  53.10679  14.82237
1239  PL  Kosakowo  54.58927  18.48484
1240  PL  Ko\u015Bcian  52.08829  16.64866
1241  PL  Ko\u015Bcielec  50.89713  19.2156
1242  PL  Ko\u015Bcielec  52.17425  18.57067
1243  PL  Ko\u015Bcielisko  49.29073  19.88929
1244  PL  Koniecpol  50.77468  19.68896
1245  PL  Ko\u015Bcierzyna  54.12226  17.98119
1246  PL  Kostrzyn  52.39847  17.22811
1247  PL  Ko\u017Ale  50.3356  18.14332
1248  PL  Kostrzyn nad Odr\u0105  52.58713  14.64953
1249  PL  Koszarawa  49.64462  19.40083
1250  PL  Kotla  51.74542  16.03575
1251  PL  Kotlin  51.91913  17.64825
1252  PL  Kowal  52.53019  19.14767
1253  PL  Kowale  54.30976  18.56149
1254  PL  Kowalewo Pomorskie  53.15432  18.89868
1255  PL  Kowary  50.79313  15.83559
1256  PL  Kozieg\u0142owy  50.60035  19.16299
1257  PL  Koszalin  54.19438  16.17222
1258  PL  K\u0142obuck  50.90081  18.93674
1259  PL  Czernich\u00F3w  49.75443  19.20947
1260  PL  Czerniejewo  52.4264  17.48925
1261  PL  Ursyn\u00F3w  52.15051  21.05041
1262  PL  Brusy  53.88446  17.71786
1263  PL  Bielice  53.20022  14.7276
1264  PL  Bielsko-Biala  49.82245  19.04686
1265  PL  Bolk\u00F3w  50.92203  16.10111
1266  PL  Bolszewo  54.61801  18.17585
1267  PL  Boniewo  52.46532  18.89116
1268  PL  Borek Wielkopolski  51.91674  17.24133
1269  PL  B\u0105k\u00F3w  49.89342  18.71495
1270  PL  Boron\u00F3w  50.6746  18.90678
1271  PL  Borucin  50.00763  18.15748
1272  PL  Borz\u0119ta  49.86228  19.97924
1273  PL  Borzytuchom  54.20021  17.36801
1274  PL  Bozkow  50.51315  16.57528
1275  PL  Bralin  51.28581  17.90325
1276  PL  Branice  50.05108  17.79399
1277  PL  Braniewo  54.37971  19.81959
1278  PL  Br\u0105szewice  51.49902  18.44982
1279  PL  Borowno  50.93247  19.2738
1280  PL  Brd\u00F3w  52.3539  18.7298
1281  PL  Bachowice  49.95812  19.49369
1282  PL  Babimost  52.16488  15.82769
1283  PL  Sztutowo  54.32679  19.17921
1284  PL  Brody-Parcele  52.47797  20.74974
1285  PL  Jelcz Laskowice  51.02134  17.31649
1286  PL  Rzg\u00F3w  51.66345  19.49181
1287  PL  Grzybowo  54.15892  15.48557
1288  PL  Kro\u015Bcienko nad Dunajcem  49.44081  20.42624
1289  PL  Praga Po\u0142udnie  52.24424  21.08545
1290  PL  Bielawy  52.07539  19.65557
1291  PL  Babor\u00F3w  50.1576  17.98513
1292  PL  Praga P\u00F3\u0142noc  52.25443  21.03472
1293  PL  Aleksandr\u00F3w Kujawski  52.87659  18.69345
1294  PL  Aleksandr\u00F3w \u0141\u00F3dzki  51.81965  19.30384
1295  PL  Alwernia  50.06056  19.53953
1296  PL  Andrespol  51.72783  19.64175
1297  PL  Andrych\u00F3w  49.85497  19.33834
1298  PL  Babiak  52.3453  18.66663
1299  PL  Babice  50.05565  19.19955
1300  PL  Babice  50.06882  19.44906
1301  PL  Aleksandr\u00F3w  51.27126  19.99005
1302  PL  \u017Barki-Letnisko  50.62295  19.27508
1303  PL  Brenna  49.72576  18.90249
1304  PL  Brod\u0142a  50.04331  19.58879
1305  PL  Bledzew  52.51711  15.41382
1306  PL  Blizan\u00F3w  51.90372  18.01003
1307  PL  Bobolice  53.95508  16.58893
1308  PL  Bobowo  53.88378  18.55681
1309  PL  Bielsk  52.6718  19.805
1310  PL  Bobrowice  51.9485  15.09058
1311  PL  Bobrowniki  52.78086  18.96026
1312  PL  Bobrowo  53.28549  19.27053
1313  PL  B\u0142aszki  51.65163  18.43472
1314  PL  Bogatynia  50.90747  14.95634
1315  PL  Bogusz\u00F3w-Gorce  50.75514  16.20494
1316  PL  Bojad\u0142a  51.95321  15.81036
1317  PL  Bojano  54.47123  18.38408
1318  PL  Bojanowo  51.70749  16.74827
1319  PL  Bojanowo Stare  51.99302  16.58369
1320  PL  Bojszowy  50.0578  19.10145
1321  PL  Bojszowy Nowe  50.05284  19.05012
1322  PL  Bolechowice  50.14831  19.79273
1323  PL  Bogdaniec  52.68897  15.07127
1324  PL  Brenno  51.92257  16.21488
1325  PL  Blachownia  50.78015  18.96389
1326  PL  Bierzwnik  53.03567  15.665
1327  PL  Brodnica  52.14123  16.89096
1328  PL  Brodnica  53.25967  19.39653
1329  PL  Brody  49.86742  19.69746
1330  PL  Brody  51.79046  14.77335
1331  PL  Br\u00F3jce  51.66436  19.64802
1332  PL  Br\u00F3jce  52.31745  15.67414
1333  PL  Brojce  53.95705  15.35975
1334  PL  Bron\u00F3w  49.87782  18.92103
1335  PL  Bie\u017Cu\u0144  52.96107  19.88976
1336  PL  Brudze\u0144 Du\u017Cy  52.66884  19.50399
1337  PL  Boles\u0142awiec  51.26418  15.5697
1338  PL  Boles\u0142awiec  51.19866  18.19147
1339  PL  Boles\u0142aw  50.29729  19.48073
1340  PL  Bie\u0144k\u00F3wka  49.776  19.77179
1341  PL  Bierawa  50.28111  18.24177
1342  PL  Bierdzany  50.81852  18.15808
1343  PL  Bieru\u0144  50.09  19.09291
1344  PL  Bierut\u00F3w  51.12443  17.54607
1345  PL  Boleszkowice  52.72493  14.56901
1346  PL  Czernich\u00F3w  49.9892  19.68115
1347  PL  Ostr\u00F3wek  52.38938  21.36738
1348  PL  Podeb\u0142ocie  51.64023  21.7442
1349  PL  Chrz\u0105stowice  50.66622  18.07294
1350  PL  Chrzypsko Wielkie  52.62817  16.22852
1351  PL  Chwaszczyno  54.44379  18.41875
1352  PL  Chybie  49.90249  18.82756
1353  PL  Chy\u017Cne  49.42672  19.66956
1354  PL  Ciasna  50.75427  18.60835
1355  PL  Ciechocin  53.05581  18.92635
1356  PL  Ciechocinek  52.87908  18.79505
1357  PL  Chrzan\u00F3w  50.13546  19.40203
1358  PL  Ciech\u00F3w  51.13218  16.56773
1359  PL  Chr\u00F3\u015Bcice  50.78076  17.81227
1360  PL  Cieplice \u015Al\u0105skie Zdr\u00F3j  50.86545  15.68367
1361  PL  Cieszk\u00F3w  51.63104  17.35726
1362  PL  Cieszyn  49.75133  18.63213
1363  PL  Cisek  50.28232  18.19988
1364  PL  Cisiec  49.59213  19.1054
1365  PL  Cisownica  49.72276  18.76207
1366  PL  Cybinka  52.19446  14.79567
1367  PL  Ci\u0119cina  49.6022  19.14102
1368  PL  Czajk\u00F3w  51.49197  18.32726
1369  PL  Chruszczobr\u00F3d  50.4147  19.32718
1370  PL  Czarnk\u00F3w  52.90214  16.56413
1371  PL  Czerniewice  52.51157  19.08694
1372  PL  Czernikowo  52.94688  18.93803
1373  PL  Czersk  53.79589  17.97647
1374  PL  Czerwie\u0144sk  52.01289  15.42317
1375  PL  Czerwionka-Leszczyny  50.15007  18.67762
1376  PL  Czerwonak  52.46459  16.98169
1377  PL  Cz\u0119stochowa  50.79646  19.12409
1378  PL  Cz\u0142opa  53.08856  16.12098
1379  PL  Chrostkowo  52.94378  19.25328
1380  PL  Cz\u0142uch\u00F3w  53.66722  17.35883
1381  PL  Czy\u017Cowice  49.9849  18.40433
1382  PL  D\u0105bie  52.01056  15.15221
1383  PL  D\u0105bie  52.08668  18.8225
1384  PL  D\u0105browa  50.68352  17.74957
1385  PL  D\u0105browa  52.74668  17.94342
1386  PL  Czarno\u017Cy\u0142y  51.28533  18.56106
1387  PL  Czarnow\u0105sy  50.72858  17.89819
1388  PL  Czarnocin  51.59142  19.68158
1389  PL  Czu\u0142\u00F3w  50.05956  19.70106
1390  PL  Pog\u00F3rze  49.79961  18.84327
1391  PL  Czaniec  49.85071  19.25354
1392  PL  Czapury  52.31719  16.91268
1393  PL  Be\u0142k  50.13048  18.71667
1394  PL  Be\u0142sznica  49.97811  18.36313
1395  PL  Bestwina  49.89712  19.05776
1396  PL  Bestwinka  49.93272  19.06694
1397  PL  Bia\u0142ka  49.69306  19.67033
1398  PL  Bia\u0142a  50.38587  17.66035
1399  PL  Bia\u0142e B\u0142ota  53.09516  17.91621
1400  PL  Bia\u0142ogard  54.00696  15.98751
1401  PL  Be\u0142chat\u00F3w  51.36883  19.35671
1402  PL  Bia\u0142o\u015Bliwie  53.10461  17.12533
1403  PL  Bielany Wroc\u0142awskie  51.0361  16.9677
1404  PL  Bielawa  50.69075  16.623
1405  PL  Banino  54.39215  18.40622
1406  PL  Banie  53.10031  14.66228
1407  PL  Balin  50.16799  19.3834
1408  PL  Balice  50.08799  19.79462
1409  PL  Biskupiec  53.50056  19.35056
1410  PL  Sulbiny G\u00F3rne  51.87321  21.63174
1411  PL  Bia\u0142y B\u00F3r  53.8967  16.83543
1412  PL  Czaplinek  53.55775  16.23333
1413  PL  B\u0119dzin  50.32607  19.12565
1414  PL  B\u0119dk\u00F3w  51.58763  19.74956
1415  PL  Czark\u00F3w  50.01833  18.90678
1416  PL  Czarna Woda  53.84458  18.10006
1417  PL  Czarne  53.6842  16.93834
1418  PL  Ciep\u0142owody  50.67477  16.90871
1419  PL  D\u0105browa G\u00F3rnicza  50.31818  19.2374
1420  PL  Brzeg  50.86079  17.4674
1421  PL  Brudzew  52.09949  18.60432
1422  PL  Baran\u00F3w  51.26342  18.0047
1423  PL  Bedlno  52.20829  19.57592
1424  PL  Barcin  52.86607  17.94625
1425  PL  Barlinek  52.99464  15.21864
1426  PL  Baruchowo  52.49412  19.26496
1427  PL  Barwa\u0142d G\u00F3rny  49.86211  19.61746
1428  PL  Barwa\u0142d \u015Aredni  49.86632  19.5936
1429  PL  Barwice  53.7449  16.3553
1430  PL  Ba\u017Canowice  49.73791  18.70345
1431  PL  B\u0119b\u0142o  50.18053  19.78741
1432  PL  B\u0119czarka  49.87793  19.86723
1433  PL  Bardo  50.50589  16.73986
1434  PL  Klikuszowa  49.5193  19.9849
1435  PL  Kleszcz\u00F3w  51.22355  19.30418
1436  PL  Kleszczewo  52.33377  17.17163
1437  PL  Gniezno  52.53481  17.58259
1438  PL  Gocza\u0142kowice Zdr\u00F3j  49.94454  18.96927
1439  PL  God\u00F3w  49.92481  18.4783
1440  PL  Godziszka  49.71288  19.07587
1441  PL  Gogolin  50.49222  18.01994
1442  PL  Go\u0142a\u0144cz  52.94326  17.29995
1443  PL  Golczewo  53.82426  14.97847
1444  PL  Goleni\u00F3w  53.56392  14.82854
1445  PL  Gnie\u017Cd\u017Cewo  54.74741  18.37944
1446  PL  Golesz\u00F3w  49.7358  18.73675
1447  PL  Golina  52.24315  18.09268
1448  PL  Go\u0142kowice  49.91418  18.51419
1449  PL  Golub-Dobrzy\u0144  53.11087  19.05381
1450  PL  Go\u0142uch\u00F3w  51.85036  17.9314
1451  PL  Gomunice  51.1689  19.49335
1452  PL  G\u00F3ra  49.97971  19.10471
